[1582704000] LOG ROTATION: DAILY
[1582704000] LOG VERSION: 2.0
[1582704000] CURRENT HOST STATE: WINV-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.53 ms
[1582704000] CURRENT HOST STATE: WINV-102;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.35 ms
[1582704000] CURRENT HOST STATE: WINV-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.34 ms
[1582704000] CURRENT HOST STATE: WINV-104;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.34 ms
[1582704000] CURRENT HOST STATE: WINV-105;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1582704000] CURRENT HOST STATE: WINV-106;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1582704000] CURRENT HOST STATE: WINV-107;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1582704000] CURRENT HOST STATE: WINV-108;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1582704000] CURRENT HOST STATE: WINV-110;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1582704000] CURRENT HOST STATE: WINV-111;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1582704000] CURRENT HOST STATE: WINV-112;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.48 ms
[1582704000] CURRENT HOST STATE: vapps-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1582704000] CURRENT HOST STATE: vapps-109;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.25 ms
[1582704000] CURRENT HOST STATE: vdb-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1582704000] CURRENT HOST STATE: vdb-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.26 ms
[1582704000] CURRENT HOST STATE: vdb-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1582704000] CURRENT HOST STATE: vdb-staging;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1582704000] CURRENT HOST STATE: vinfra-200;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.86 ms
[1582704000] CURRENT HOST STATE: vonly-backup;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.09 ms
[1582704000] CURRENT HOST STATE: vonly-database;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.37 ms
[1582704000] CURRENT HOST STATE: vonly-replica;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1582704000] CURRENT SERVICE STATE: WINV-101;CPU Load;OK;HARD;1;CPU Load 10% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-101;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 739.33 Gb (79%) - free 191.99 Gb (21%)
[1582704000] CURRENT SERVICE STATE: WINV-101;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 39675.51 MB (40%) - free: 58608.97 MB (60%)
[1582704000] CURRENT SERVICE STATE: WINV-101;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 43.13 Gb (63%) - free 25.14 Gb (37%)
[1582704000] CURRENT SERVICE STATE: WINV-101;Uptime;OK;HARD;1;System Uptime - 71 day(s) 17 hour(s) 8 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-102;CPU Load;OK;HARD;1;CPU Load 16% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-102;Data Drive Space;OK;HARD;1;d:\ - total: 1862.64 Gb - used: 1384.70 Gb (74%) - free 477.94 Gb (26%)
[1582704000] CURRENT SERVICE STATE: WINV-102;Memory Usage;OK;HARD;1;Memory usage: total:208877.43 MB - used: 63862.63 MB (31%) - free: 145014.80 MB (69%)
[1582704000] CURRENT SERVICE STATE: WINV-102;OS Drive Space;OK;HARD;1;c:\ - total: 931.41 Gb - used: 305.23 Gb (33%) - free 626.18 Gb (67%)
[1582704000] CURRENT SERVICE STATE: WINV-102;Uptime;OK;HARD;1;System Uptime - 155 day(s) 13 hour(s) 5 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-103;CPU Load;OK;HARD;1;CPU Load 1% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-103;Data Drive Space;OK;HARD;1;d:\ - total: 1862.39 Gb - used: 942.23 Gb (51%) - free 920.16 Gb (49%)
[1582704000] CURRENT SERVICE STATE: WINV-103;Memory Usage;OK;HARD;1;Memory usage: total:209629.53 MB - used: 76113.33 MB (36%) - free: 133516.20 MB (64%)
[1582704000] CURRENT SERVICE STATE: WINV-103;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 52.76 Gb (77%) - free 15.51 Gb (23%)
[1582704000] CURRENT SERVICE STATE: WINV-103;Uptime;OK;HARD;1;System Uptime - 14 day(s) 16 hour(s) 59 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-104;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-104;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 721.30 Gb (77%) - free 210.02 Gb (23%)
[1582704000] CURRENT SERVICE STATE: WINV-104;Memory Usage;OK;HARD;1;Memory usage: total:129142.02 MB - used: 38576.94 MB (30%) - free: 90565.08 MB (70%)
[1582704000] CURRENT SERVICE STATE: WINV-104;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 47.91 Gb (70%) - free 20.35 Gb (30%)
[1582704000] CURRENT SERVICE STATE: WINV-104;Uptime;OK;HARD;1;System Uptime - 152 day(s) 14 hour(s) 21 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-105;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-105;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 544.39 Gb (58%) - free 386.93 Gb (42%)
[1582704000] CURRENT SERVICE STATE: WINV-105;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 38817.42 MB (39%) - free: 59467.07 MB (61%)
[1582704000] CURRENT SERVICE STATE: WINV-105;OS Drive Space;OK;HARD;1;c:\ - total: 231.90 Gb - used: 98.02 Gb (42%) - free 133.87 Gb (58%)
[1582704000] CURRENT SERVICE STATE: WINV-105;Uptime;OK;HARD;1;System Uptime - 316 day(s) 16 hour(s) 22 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-106;CPU Load;OK;HARD;1;CPU Load 7% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-106;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 670.05 Gb (72%) - free 261.26 Gb (28%)
[1582704000] CURRENT SERVICE STATE: WINV-106;Memory Usage;OK;HARD;1;Memory usage: total:149142.26 MB - used: 40182.17 MB (27%) - free: 108960.09 MB (73%)
[1582704000] CURRENT SERVICE STATE: WINV-106;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 41.42 Gb (61%) - free 26.47 Gb (39%)
[1582704000] CURRENT SERVICE STATE: WINV-106;Uptime;OK;HARD;1;System Uptime - 63 day(s) 0 hour(s) 41 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-107;CPU Load;OK;HARD;1;CPU Load 16% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-107;Data Drive Space;OK;HARD;1;d:\ - total: 931.51 Gb - used: 573.50 Gb (62%) - free 358.01 Gb (38%)
[1582704000] CURRENT SERVICE STATE: WINV-107;Memory Usage;OK;HARD;1;Memory usage: total:147777.36 MB - used: 56174.46 MB (38%) - free: 91602.90 MB (62%)
[1582704000] CURRENT SERVICE STATE: WINV-107;OS Drive Space;OK;HARD;1;c:\ - total: 67.45 Gb - used: 42.34 Gb (63%) - free 25.11 Gb (37%)
[1582704000] CURRENT SERVICE STATE: WINV-107;Uptime;OK;HARD;1;System Uptime - 57 day(s) 9 hour(s) 13 minute(s)
[1582704000] CURRENT SERVICE STATE: WINV-108;CPU Load;OK;HARD;1;CPU Load 14% (5 min average)
[1582704000] CURRENT SERVICE STATE: WINV-108;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 525.76 Gb (56%) - free 405.56 Gb (44%)
[1582704000] CURRENT SERVICE STATE: WINV-108;Memory Usage;OK;HARD;1;Memory usage: total:160950.28 MB - used: 42273.27 MB (26%) - free: 118677.01 MB (74%)
[1582704000] CURRENT SERVICE STATE: WINV-108;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 49.16 Gb (72%) - free 18.73 Gb (28%)
[1582704000] CURRENT SERVICE STATE: WINV-108;Uptime;OK;HARD;1;System Uptime - 455 day(s) 16 hour(s) 4 minute(s)
