[1584601200] LOG ROTATION: DAILY
[1584601200] LOG VERSION: 2.0
[1584601200] CURRENT HOST STATE: WINV-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: WINV-102;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: WINV-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: WINV-104;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: WINV-105;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: WINV-106;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: WINV-107;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.34 ms
[1584601200] CURRENT HOST STATE: WINV-108;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: WINV-110;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1584601200] CURRENT HOST STATE: WINV-111;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: WINV-112;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: vapps-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1584601200] CURRENT HOST STATE: vapps-109;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1584601200] CURRENT HOST STATE: vdb-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1584601200] CURRENT HOST STATE: vdb-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1584601200] CURRENT HOST STATE: vdb-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1584601200] CURRENT HOST STATE: vdb-staging;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: vinfra-200;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1584601200] CURRENT HOST STATE: vonly-backup;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.05 ms
[1584601200] CURRENT HOST STATE: vonly-database;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.26 ms
[1584601200] CURRENT HOST STATE: vonly-replica;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.25 ms
[1584601200] CURRENT SERVICE STATE: WINV-101;CPU Load;OK;HARD;1;CPU Load 4% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-101;Data Drive Space;WARNING;HARD;3;d:\ - total: 931.32 Gb - used: 770.69 Gb (83%) - free 160.63 Gb (17%)
[1584601200] CURRENT SERVICE STATE: WINV-101;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 38428.09 MB (39%) - free: 59856.39 MB (61%)
[1584601200] CURRENT SERVICE STATE: WINV-101;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 43.30 Gb (63%) - free 24.96 Gb (37%)
[1584601200] CURRENT SERVICE STATE: WINV-101;Uptime;OK;HARD;1;System Uptime - 14 day(s) 0 hour(s) 35 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-102;CPU Load;OK;HARD;1;CPU Load 1% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-102;Data Drive Space;WARNING;HARD;3;d:\ - total: 1862.64 Gb - used: 1527.00 Gb (82%) - free 335.64 Gb (18%)
[1584601200] CURRENT SERVICE STATE: WINV-102;Memory Usage;OK;HARD;1;Memory usage: total:208877.43 MB - used: 62778.43 MB (30%) - free: 146099.00 MB (70%)
[1584601200] CURRENT SERVICE STATE: WINV-102;OS Drive Space;OK;HARD;1;c:\ - total: 931.41 Gb - used: 305.29 Gb (33%) - free 626.12 Gb (67%)
[1584601200] CURRENT SERVICE STATE: WINV-102;Uptime;OK;HARD;1;System Uptime - 177 day(s) 12 hour(s) 5 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-103;CPU Load;OK;HARD;1;CPU Load 4% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-103;Data Drive Space;OK;HARD;1;d:\ - total: 1862.39 Gb - used: 974.46 Gb (52%) - free 887.93 Gb (48%)
[1584601200] CURRENT SERVICE STATE: WINV-103;Memory Usage;OK;HARD;1;Memory usage: total:234403.37 MB - used: 64444.02 MB (27%) - free: 169959.35 MB (73%)
[1584601200] CURRENT SERVICE STATE: WINV-103;OS Drive Space;WARNING;HARD;3;c:\ - total: 68.27 Gb - used: 60.66 Gb (89%) - free 7.61 Gb (11%)
[1584601200] CURRENT SERVICE STATE: WINV-103;Uptime;OK;HARD;1;System Uptime - 36 day(s) 15 hour(s) 56 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-104;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-104;Data Drive Space;WARNING;HARD;3;d:\ - total: 931.32 Gb - used: 762.92 Gb (82%) - free 168.40 Gb (18%)
[1584601200] CURRENT SERVICE STATE: WINV-104;Memory Usage;OK;HARD;1;Memory usage: total:129142.02 MB - used: 39161.22 MB (30%) - free: 89980.80 MB (70%)
[1584601200] CURRENT SERVICE STATE: WINV-104;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 47.85 Gb (70%) - free 20.41 Gb (30%)
[1584601200] CURRENT SERVICE STATE: WINV-104;Uptime;OK;HARD;1;System Uptime - 174 day(s) 13 hour(s) 18 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-105;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-105;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 563.48 Gb (61%) - free 367.84 Gb (39%)
[1584601200] CURRENT SERVICE STATE: WINV-105;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 37647.14 MB (38%) - free: 60637.34 MB (62%)
[1584601200] CURRENT SERVICE STATE: WINV-105;OS Drive Space;OK;HARD;1;c:\ - total: 231.90 Gb - used: 96.92 Gb (42%) - free 134.98 Gb (58%)
[1584601200] CURRENT SERVICE STATE: WINV-105;Uptime;OK;HARD;1;System Uptime - 338 day(s) 15 hour(s) 24 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-106;CPU Load;OK;HARD;1;CPU Load 3% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-106;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 620.77 Gb (67%) - free 310.55 Gb (33%)
[1584601200] CURRENT SERVICE STATE: WINV-106;Memory Usage;OK;HARD;1;Memory usage: total:149142.26 MB - used: 40246.14 MB (27%) - free: 108896.13 MB (73%)
[1584601200] CURRENT SERVICE STATE: WINV-106;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 41.44 Gb (61%) - free 26.44 Gb (39%)
[1584601200] CURRENT SERVICE STATE: WINV-106;Uptime;OK;HARD;1;System Uptime - 84 day(s) 23 hour(s) 43 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-107;CPU Load;OK;HARD;1;CPU Load 19% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-107;Data Drive Space;OK;HARD;1;d:\ - total: 931.51 Gb - used: 720.58 Gb (77%) - free 210.93 Gb (23%)
[1584601200] CURRENT SERVICE STATE: WINV-107;Memory Usage;OK;HARD;1;Memory usage: total:147777.36 MB - used: 43314.95 MB (29%) - free: 104462.41 MB (71%)
[1584601200] CURRENT SERVICE STATE: WINV-107;OS Drive Space;OK;HARD;1;c:\ - total: 67.45 Gb - used: 43.52 Gb (65%) - free 23.92 Gb (35%)
[1584601200] CURRENT SERVICE STATE: WINV-107;Uptime;OK;HARD;1;System Uptime - 15 day(s) 22 hour(s) 8 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-108;CPU Load;OK;HARD;1;CPU Load 12% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-108;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 527.64 Gb (57%) - free 403.68 Gb (43%)
[1584601200] CURRENT SERVICE STATE: WINV-108;Memory Usage;OK;HARD;1;Memory usage: total:160950.28 MB - used: 39601.60 MB (25%) - free: 121348.67 MB (75%)
[1584601200] CURRENT SERVICE STATE: WINV-108;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 50.07 Gb (74%) - free 17.82 Gb (26%)
[1584601200] CURRENT SERVICE STATE: WINV-108;Uptime;OK;HARD;1;System Uptime - 477 day(s) 15 hour(s) 0 minute(s)
[1584601200] CURRENT SERVICE STATE: WINV-110;CPU Load;OK;HARD;1;CPU Load 1% (5 min average)
[1584601200] CURRENT SERVICE STATE: WINV-110;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 503.63 Gb (54%) - free 427.69 Gb (46%)
[1584601200] CURRENT SERVICE STATE: WINV-110;Memory Usage;OK;HARD;1;Memory usage: total:104565.75 MB - used: 15869.04 MB (15%) - free: 88696.71 MB (85%)
