[1585378800] LOG ROTATION: DAILY
[1585378800] LOG VERSION: 2.0
[1585378800] CURRENT HOST STATE: WINV-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.27 ms
[1585378800] CURRENT HOST STATE: WINV-102;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1585378800] CURRENT HOST STATE: WINV-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1585378800] CURRENT HOST STATE: WINV-104;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1585378800] CURRENT HOST STATE: WINV-105;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1585378800] CURRENT HOST STATE: WINV-106;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1585378800] CURRENT HOST STATE: WINV-107;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1585378800] CURRENT HOST STATE: WINV-108;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1585378800] CURRENT HOST STATE: WINV-110;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.24 ms
[1585378800] CURRENT HOST STATE: WINV-111;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1585378800] CURRENT HOST STATE: WINV-112;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1585378800] CURRENT HOST STATE: vapps-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1585378800] CURRENT HOST STATE: vapps-109;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1585378800] CURRENT HOST STATE: vdb-100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1585378800] CURRENT HOST STATE: vdb-101;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1585378800] CURRENT HOST STATE: vdb-103;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.35 ms
[1585378800] CURRENT HOST STATE: vdb-staging;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.33 ms
[1585378800] CURRENT HOST STATE: vinfra-200;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1585378800] CURRENT HOST STATE: vonly-backup;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.07 ms
[1585378800] CURRENT HOST STATE: vonly-database;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1585378800] CURRENT HOST STATE: vonly-replica;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.26 ms
[1585378800] CURRENT SERVICE STATE: WINV-101;CPU Load;OK;HARD;1;CPU Load 5% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-101;Data Drive Space;WARNING;HARD;3;d:\ - total: 931.32 Gb - used: 782.56 Gb (84%) - free 148.76 Gb (16%)
[1585378800] CURRENT SERVICE STATE: WINV-101;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 45080.70 MB (46%) - free: 53203.78 MB (54%)
[1585378800] CURRENT SERVICE STATE: WINV-101;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 43.59 Gb (64%) - free 24.68 Gb (36%)
[1585378800] CURRENT SERVICE STATE: WINV-101;Uptime;OK;HARD;1;System Uptime - 23 day(s) 0 hour(s) 33 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-102;CPU Load;OK;HARD;1;CPU Load 11% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-102;Data Drive Space;WARNING;HARD;3;d:\ - total: 1862.64 Gb - used: 1558.70 Gb (84%) - free 303.94 Gb (16%)
[1585378800] CURRENT SERVICE STATE: WINV-102;Memory Usage;OK;HARD;1;Memory usage: total:208877.43 MB - used: 68132.18 MB (33%) - free: 140745.25 MB (67%)
[1585378800] CURRENT SERVICE STATE: WINV-102;OS Drive Space;OK;HARD;1;c:\ - total: 931.41 Gb - used: 305.45 Gb (33%) - free 625.96 Gb (67%)
[1585378800] CURRENT SERVICE STATE: WINV-102;Uptime;OK;HARD;1;System Uptime - 186 day(s) 12 hour(s) 5 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-103;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-103;Data Drive Space;OK;HARD;1;d:\ - total: 1862.39 Gb - used: 929.11 Gb (50%) - free 933.28 Gb (50%)
[1585378800] CURRENT SERVICE STATE: WINV-103;Memory Usage;OK;HARD;1;Memory usage: total:196589.32 MB - used: 63565.30 MB (32%) - free: 133024.03 MB (68%)
[1585378800] CURRENT SERVICE STATE: WINV-103;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 48.35 Gb (71%) - free 19.92 Gb (29%)
[1585378800] CURRENT SERVICE STATE: WINV-103;Uptime;OK;HARD;1;System Uptime - 3 day(s) 9 hour(s) 34 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-104;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-104;Data Drive Space;WARNING;HARD;3;d:\ - total: 931.32 Gb - used: 787.11 Gb (85%) - free 144.21 Gb (15%)
[1585378800] CURRENT SERVICE STATE: WINV-104;Memory Usage;OK;HARD;1;Memory usage: total:129142.02 MB - used: 38946.44 MB (30%) - free: 90195.57 MB (70%)
[1585378800] CURRENT SERVICE STATE: WINV-104;OS Drive Space;OK;HARD;1;c:\ - total: 68.27 Gb - used: 47.82 Gb (70%) - free 20.45 Gb (30%)
[1585378800] CURRENT SERVICE STATE: WINV-104;Uptime;OK;HARD;1;System Uptime - 183 day(s) 13 hour(s) 16 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-105;CPU Load;OK;HARD;1;CPU Load 1% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-105;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 583.53 Gb (63%) - free 347.79 Gb (37%)
[1585378800] CURRENT SERVICE STATE: WINV-105;Memory Usage;OK;HARD;1;Memory usage: total:98284.48 MB - used: 44508.45 MB (45%) - free: 53776.03 MB (55%)
[1585378800] CURRENT SERVICE STATE: WINV-105;OS Drive Space;OK;HARD;1;c:\ - total: 231.90 Gb - used: 97.07 Gb (42%) - free 134.83 Gb (58%)
[1585378800] CURRENT SERVICE STATE: WINV-105;Uptime;OK;HARD;1;System Uptime - 347 day(s) 15 hour(s) 23 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-106;CPU Load;OK;HARD;1;CPU Load 3% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-106;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 609.66 Gb (65%) - free 321.66 Gb (35%)
[1585378800] CURRENT SERVICE STATE: WINV-106;Memory Usage;OK;HARD;1;Memory usage: total:149142.26 MB - used: 40398.90 MB (27%) - free: 108743.37 MB (73%)
[1585378800] CURRENT SERVICE STATE: WINV-106;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 41.45 Gb (61%) - free 26.43 Gb (39%)
[1585378800] CURRENT SERVICE STATE: WINV-106;Uptime;OK;HARD;1;System Uptime - 93 day(s) 23 hour(s) 43 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-107;CPU Load;OK;HARD;1;CPU Load 31% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-107;Data Drive Space;WARNING;HARD;3;d:\ - total: 931.51 Gb - used: 771.44 Gb (83%) - free 160.07 Gb (17%)
[1585378800] CURRENT SERVICE STATE: WINV-107;Memory Usage;OK;HARD;1;Memory usage: total:147777.36 MB - used: 47318.87 MB (32%) - free: 100458.49 MB (68%)
[1585378800] CURRENT SERVICE STATE: WINV-107;OS Drive Space;OK;HARD;1;c:\ - total: 67.45 Gb - used: 43.71 Gb (65%) - free 23.74 Gb (35%)
[1585378800] CURRENT SERVICE STATE: WINV-107;Uptime;OK;HARD;1;System Uptime - 24 day(s) 22 hour(s) 8 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-108;CPU Load;OK;HARD;1;CPU Load 12% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-108;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 533.83 Gb (57%) - free 397.49 Gb (43%)
[1585378800] CURRENT SERVICE STATE: WINV-108;Memory Usage;OK;HARD;1;Memory usage: total:160950.28 MB - used: 41976.67 MB (26%) - free: 118973.60 MB (74%)
[1585378800] CURRENT SERVICE STATE: WINV-108;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 49.74 Gb (73%) - free 18.15 Gb (27%)
[1585378800] CURRENT SERVICE STATE: WINV-108;Uptime;OK;HARD;1;System Uptime - 486 day(s) 15 hour(s) 0 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-110;CPU Load;OK;HARD;1;CPU Load 2% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-110;Data Drive Space;OK;HARD;1;d:\ - total: 931.32 Gb - used: 512.94 Gb (55%) - free 418.38 Gb (45%)
[1585378800] CURRENT SERVICE STATE: WINV-110;Memory Usage;OK;HARD;1;Memory usage: total:104565.75 MB - used: 15825.91 MB (15%) - free: 88739.85 MB (85%)
[1585378800] CURRENT SERVICE STATE: WINV-110;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 41.79 Gb (62%) - free 26.10 Gb (38%)
[1585378800] CURRENT SERVICE STATE: WINV-110;Uptime;OK;HARD;1;System Uptime - 106 day(s) 0 hour(s) 21 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-111;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1585378800] CURRENT SERVICE STATE: WINV-111;Data Drive Space;OK;HARD;1;d:\ - total: 931.22 Gb - used: 605.44 Gb (65%) - free 325.79 Gb (35%)
[1585378800] CURRENT SERVICE STATE: WINV-111;Memory Usage;OK;HARD;1;Memory usage: total:70469.53 MB - used: 13201.52 MB (19%) - free: 57268.01 MB (81%)
[1585378800] CURRENT SERVICE STATE: WINV-111;OS Drive Space;OK;HARD;1;c:\ - total: 67.89 Gb - used: 32.14 Gb (47%) - free 35.75 Gb (53%)
[1585378800] CURRENT SERVICE STATE: WINV-111;Uptime;OK;HARD;1;System Uptime - 247 day(s) 13 hour(s) 32 minute(s)
[1585378800] CURRENT SERVICE STATE: WINV-112;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
